43456	21570
43456	32417
43456	35142
43456	50338
43456	53423
43456	55966
43456	64120
43456	66664
43456	66689
43456	68851
43456	75493
43456	75562
43456	77734
43456	86234
43456	87177
43456	90859
43456	91426
43456	96139
43456	96677
43456	102290
43456	104467
43456	107708
21570	8710
21570	13496
21570	13857
21570	14988
21570	15720
21570	18230
21570	18367
21570	25922
21570	29976
21570	38139
21570	42608
21570	43456
21570	47011
21570	48710
21570	50506
21570	51275
21570	58470
21570	63545
21570	66664
21570	69920
21570	72461
21570	76872
21570	99870
21570	102722
66664	4853
66664	10185
66664	13524
66664	15975
66664	18695
66664	18705
66664	19465
66664	21570
66664	23835
66664	25922
66664	27130
66664	27537
66664	31699
66664	35487
66664	41003
66664	43456
66664	44481
66664	46066
66664	52829
66664	53007
66664	54119
66664	54165
66664	55919
66664	58382
66664	76872
66664	88202
66664	91898
66664	94695
66664	96583
86764	333
86764	4560
86764	5541
86764	7991
86764	11174
86764	11486
86764	13764
86764	14848
86764	15113
86764	15439
86764	17489
86764	18024
86764	18695
86764	19729
86764	20295
86764	22425
86764	22757
86764	23232
86764	37521
86764	37812
86764	38315
86764	38634
86764	40820
86764	40831
86764	44144
86764	49647
86764	49899
86764	50364
86764	55660
86764	60529
86764	60818
86764	62345
86764	65562
86764	67072
86764	67360
86764	68298
86764	72196
86764	72961
86764	73687
86764	77762
86764	79603
86764	85802
86764	88227
86764	88411
86764	92067
86764	93429
86764	98978
86764	100773
86764	102573
38634	22225
38634	35171
38634	60377
38634	60432
38634	86764
38634	103553
38634	103713
17190	13086
17190	40634
17190	48528
17190	95831
40634	9238
40634	17190
40634	24031
40634	27024
40634	30775
40634	40435
40634	46706
40634	48528
40634	75992
40634	89615
40634	95831
40634	97837
48528	1199
48528	9131
48528	9238
48528	9585
48528	11029
48528	17190
48528	19503
48528	24031
48528	27024
48528	30079
48528	30775
48528	40435
48528	40634
48528	47236
48528	47869
48528	50625
48528	51789
48528	67777
48528	75992
48528	79754
48528	83984
48528	85146
48528	88091
48528	89615
48528	94997
48528	95831
48528	97837
48528	100821
48528	107819
44144	13764
44144	18695
44144	49899
44144	79603
44144	86764
44144	88227
44144	102573
13764	27693
13764	44144
13764	49899
13764	54488
13764	58428
13764	74478
13764	75258
13764	86764
13764	100048
49899	13764
49899	18695
49899	44144
49899	79603
49899	86764
49899	88227
49899	102573
37521	86764
102741	1468
102741	6339
102741	8157
102741	8416
102741	11178
102741	14685
102741	17942
102741	29129
102741	32438
102741	32916
102741	37691
102741	46269
102741	51883
102741	70112
102741	73647
102741	74701
102741	83898
102741	85822
102741	96545
102741	105058
105058	8050
105058	33080
105058	34964
105058	38533
105058	41887
105058	41916
105058	56272
105058	70939
105058	85351
105058	96716
105058	101213
105058	102741
105058	105594
105058	106784
105058	107201
88227	7257
88227	11673
88227	12042
88227	18695
88227	23232
88227	37812
88227	41212
88227	44144
88227	49899
88227	73687
88227	78348
88227	79603
88227	86764
37812	23232
37812	86764
37812	88227
23232	3981
23232	11220
23232	36460
23232	37812
23232	61962
23232	86764
23232	88227
33964	34311
34311	2394
34311	7583
34311	14825
34311	29130
34311	33964
34311	60411
34311	63678
34311	71830
34311	78721
34311	94129
34311	104609
34311	107885
41495	915
41495	1644
41495	8355
41495	8448
41495	9545
41495	20950
41495	26311
41495	38468
41495	39384
41495	42141
41495	46317
41495	48259
41495	51484
41495	58783
41495	60878
41495	64057
41495	64225
41495	67903
41495	68163
41495	73862
41495	80612
41495	80622
41495	81727
41495	81964
41495	85028
41495	89785
41495	96799
41495	98185
41495	100084
41495	100639
41495	103104
41495	106659
89785	11428
89785	19896
89785	20337
89785	26311
89785	36134
89785	41495
89785	41728
89785	44557
89785	45407
89785	52526
89785	56232
89785	64685
89785	73177
89785	80622
89785	100038
4853	5254
4853	7007
4853	9053
4853	9991
4853	13496
4853	15193
4853	15778
4853	16847
4853	22843
4853	25922
4853	26002
4853	27537
4853	30365
4853	43581
4853	44000
4853	54380
4853	55823
4853	58382
4853	60432
4853	61712
4853	64605
4853	66384
4853	66664
4853	71205
4853	72204
4853	76872
4853	79281
4853	86464
4853	86550
4853	89030
4853	89665
4853	94771
4853	98707
4853	98986
4853	99935
4853	107885
44000	4112
44000	4853
44000	5328
44000	16186
44000	19938
44000	20295
44000	21234
44000	21783
44000	23334
44000	23835
44000	28967
44000	31058
44000	31858
44000	32836
44000	34719
44000	42007
44000	43779
44000	47706
44000	52364
44000	54985
44000	60707
44000	61514
44000	61935
44000	62051
44000	69953
44000	70965
44000	77479
44000	83271
44000	88852
44000	91744
44000	94275
44000	94369
44000	102722
44000	106502
106876	3483
106876	3526
106876	3881
106876	6121
106876	6292
106876	7120
106876	7245
106876	7524
106876	11835
106876	13402
106876	14550
106876	15374
106876	19436
106876	19729
106876	21385
106876	22642
106876	23499
106876	25479
106876	28226
106876	30365
106876	33182
106876	33269
106876	33410
106876	34770
106876	35888
106876	36022
106876	38533
106876	42390
106876	43339
106876	43349
106876	43937
106876	44753
106876	45101
106876	47807
106876	51028
106876	53588
106876	54819
106876	55680
106876	56672
106876	60905
106876	61729
106876	63645
106876	63967
106876	65060
106876	70050
106876	71668
106876	74451
106876	76163
106876	76704
106876	80182
106876	80990
106876	81476
106876	81626
106876	83197
106876	83824
106876	83876
106876	87406
106876	87546
106876	92075
106876	93573
106876	96866
106876	101196
106876	101910
106876	102967
106876	103979
106876	104609
106876	105312
106876	105473
106876	105945
106876	106784
106876	107067
106876	107254
106876	107373
43349	72221
43349	106876
16812	2367
16812	31664
16812	47799
16812	107564
47799	16812
47799	25516
47799	36082
47799	37882
47799	43408
47799	45271
47799	57493
47799	59986
47799	60878
47799	99596
15263	4904
15263	8416
15263	12265
15263	18843
15263	20831
15263	26002
15263	27111
15263	27577
15263	29350
15263	36932
15263	40424
15263	42816
15263	53856
15263	56178
15263	57501
15263	60597
15263	65981
15263	67109
15263	67147
15263	71956
15263	82585
15263	86311
15263	88071
15263	91976
15263	95956
15263	100800
15263	103796
15263	104865
95831	13163
95831	13540
95831	16363
95831	17190
95831	18262
95831	27749
95831	29896
95831	40634
95831	48528
95831	56532
95831	56793
95831	63125
95831	72252
95831	79167
95831	80296
95831	80441
95831	98315
95831	99308
21277	17933
21277	58382
21277	61846
21277	68011
21277	88071
21277	99870
21277	104865
58382	4853
58382	7105
58382	15193
58382	18695
58382	21277
58382	24493
58382	26002
58382	51685
58382	61846
58382	66664
58382	75601
58382	76872
58382	99870
61846	8192
61846	21277
61846	24493
61846	25922
61846	48156
61846	53434
61846	58382
61846	60556
61846	66131
61846	75601
61846	87093
61846	94348
61846	99870
61846	103104
61846	106626
99870	240
99870	3098
99870	7775
99870	8666
99870	8745
99870	11699
99870	12031
99870	15193
99870	17955
99870	18537
99870	21277
99870	21570
99870	21749
99870	25029
99870	26511
99870	29715
99870	33735
99870	42592
99870	43278
99870	45178
99870	45648
99870	48431
99870	48710
99870	50840
99870	51685
99870	52013
99870	55329
99870	57702
99870	58382
99870	60746
99870	61485
99870	61846
99870	66272
99870	68152
99870	68593
99870	69439
99870	74925
99870	76086
99870	78254
99870	79941
99870	83382
99870	84238
99870	87116
99870	87253
99870	97060
99870	102069
99870	103443
99870	103809
99870	104944
99870	106560
35066	130
35066	16816
35066	20771
35066	23502
35066	27567
35066	27962
35066	29333
35066	44762
35066	46352
35066	51014
35066	73539
35066	73647
35066	85840
35066	86066
35066	87923
35066	92945
35066	97238
130	3602
130	20771
130	35066
130	39462
130	44662
130	50730
130	51014
130	59299
130	69597
130	72656
130	73647
130	74511
130	77058
130	87923
51014	130
51014	20771
51014	27567
51014	27962
51014	35066
51014	46352
51014	73647
51014	86066
51014	92945
92829	22494
22494	92829
23069	1034
23069	1132
23069	11653
23069	14454
23069	21925
23069	30901
23069	32155
23069	32891
23069	34042
23069	44152
23069	44299
23069	48773
23069	56098
23069	57391
23069	57735
23069	73812
23069	73851
23069	76044
23069	80535
23069	94535
23069	99790
99790	10237
99790	11653
99790	13634
99790	15148
99790	15200
99790	21743
99790	22313
99790	23069
99790	32155
99790	33572
99790	36614
99790	41443
99790	51065
99790	61935
99790	65125
99790	73647
99790	78995
99790	86196
99790	96197
99790	103884
99790	106905
32155	1034
32155	11214
32155	11653
32155	21925
32155	23069
32155	32029
32155	34042
32155	36614
32155	40305
32155	40308
32155	44152
32155	44299
32155	48773
32155	51065
32155	64796
32155	73647
32155	73812
32155	73851
32155	76044
32155	79257
32155	81297
32155	81524
32155	82689
32155	93113
32155	99790
11653	23069
11653	32155
11653	51065
11653	73647
11653	99790
58629	4568
58629	7111
58629	8266
58629	10185
58629	12387
58629	15534
58629	17212
58629	18078
58629	21483
58629	24489
58629	24780
58629	25346
58629	27199
58629	33120
58629	35147
58629	38300
58629	39808
58629	40007
58629	42316
58629	49940
58629	51392
58629	59037
58629	59163
58629	59224
58629	59230
58629	63358
58629	64333
58629	65829
58629	69332
58629	70673
58629	71461
58629	73800
58629	74641
58629	76765
58629	78789
58629	79087
58629	79456
58629	79659
58629	80434
58629	81115
58629	91418
58629	99366
58629	103068
58629	106309
58629	108119
71461	2583
71461	3198
71461	4763
71461	4781
71461	4949
71461	5715
71461	5989
71461	7504
71461	8350
71461	8466
71461	9489
71461	9991
71461	12387
71461	12713
71461	13279
71461	14118
71461	17212
71461	18078
71461	18367
71461	19383
71461	21248
71461	21748
71461	25346
71461	25463
71461	27199
71461	30037
71461	30576
71461	32517
71461	33120
71461	38300
71461	39808
71461	40007
71461	47438
71461	49940
71461	50506
71461	51392
71461	53048
71461	53303
71461	58629
71461	59037
71461	59163
71461	61712
71461	63358
71461	64333
71461	64996
71461	65829
71461	70606
71461	70673
71461	72461
71461	73254
71461	73800
71461	75404
71461	76765
71461	77486
71461	77730
71461	78789
71461	79087
71461	79456
71461	80273
71461	80434
71461	81115
71461	81189
71461	82778
71461	83746
71461	84246
71461	85952
71461	89598
71461	90774
71461	91418
71461	92689
71461	99300
71461	99690
71461	99900
71461	106502
71461	108119
12170	7281
12170	17271
12170	26075
12170	33876
12170	87326
17271	12170
17271	26075
17271	33876
18288	189
18288	1160
18288	4934
18288	5215
18288	13936
18288	21181
18288	28359
18288	31227
18288	31362
18288	35125
18288	51882
18288	52228
18288	55406
18288	57504
18288	57600
18288	64071
18288	69007
18288	79862
18288	82283
18288	82526
18288	88656
18288	91392
18288	95991
18288	98610
18288	98898
88656	3687
88656	10526
88656	18288
88656	19606
88656	21181
88656	21987
88656	22054
88656	22230
88656	24048
88656	24458
88656	27649
88656	31227
88656	31432
88656	34036
88656	41591
88656	41934
88656	43339
88656	45876
88656	52903
88656	57832
88656	59003
88656	67757
88656	67869
88656	74621
88656	78851
88656	79784
88656	79806
88656	80084
88656	80171
88656	83824
88656	87044
88656	100508
88656	102554
31227	18288
31227	88656
8192	4118
8192	6945
8192	15193
8192	22790
8192	23480
8192	28141
8192	34490
8192	44024
8192	45090
8192	50807
8192	51041
8192	51198
8192	53434
8192	53923
8192	54112
8192	57659
8192	60764
8192	61088
8192	61846
8192	62335
8192	62371
8192	90225
8192	93301
8192	99490
8192	102141
8192	106628
8192	108152
53434	8192
53434	9991
53434	16723
53434	16766
53434	23835
53434	25516
53434	32417
53434	34467
53434	51065
53434	51822
53434	59595
53434	61846
53434	70344
53434	74147
53434	74638
53434	78690
53434	86603
53434	88775
53434	102009
105537	26885
26885	8939
26885	21027
26885	21442
26885	62397
26885	105537
85287	209
85287	1631
85287	3526
85287	4750
85287	15221
85287	31652
85287	34770
85287	36397
85287	40730
85287	50279
85287	77990
85287	82247
85287	83824
85287	105945
1631	209
1631	3833
1631	4750
1631	7399
1631	8468
1631	13503
1631	14990
1631	15345
1631	15822
1631	20811
1631	24329
1631	24898
1631	25115
1631	26750
1631	28774
1631	37847
1631	41363
1631	42252
1631	42890
1631	43683
1631	45942
1631	48794
1631	52658
1631	53664
1631	54827
1631	66098
1631	67616
1631	72784
1631	78606
1631	82770
1631	83352
1631	85287
1631	92413
1631	94375
1631	97375
1631	98410
1631	101912
1631	103557
51065	11653
51065	32155
51065	32417
51065	53423
51065	53434
51065	59595
51065	73647
51065	88557
51065	99790
51065	102009
73647	130
73647	673
73647	913
73647	1034
73647	1041
73647	1132
73647	1995
73647	3139
73647	4199
73647	4875
73647	5215
73647	5576
73647	6007
73647	6313
73647	6339
73647	6820
73647	8010
73647	8998
73647	9004
73647	9227
73647	9319
73647	10117
73647	10543
73647	10915
73647	11559
73647	11653
73647	11760
73647	12593
73647	12797
73647	12865
73647	12915
73647	13000
73647	13217
73647	14428
73647	14934
73647	15072
73647	15345
73647	15439
73647	15822
73647	16166
73647	16727
73647	17758
73647	17955
73647	18080
73647	18928
73647	18996
73647	19051
73647	19111
73647	19211
73647	19411
73647	20113
73647	20771
73647	20936
73647	21344
73647	22023
73647	22094
73647	23425
73647	23489
73647	23592
73647	24098
73647	24390
73647	24397
73647	24606
73647	24928
73647	25296
73647	25371
73647	25696
73647	25926
73647	26075
73647	26750
73647	26928
73647	27314
73647	27458
73647	27567
73647	28281
73647	28348
73647	28575
73647	29121
73647	29420
73647	30488
73647	30630
73647	30901
73647	31522
73647	31669
73647	31762
73647	32155
73647	32165
73647	33118
73647	33332
73647	33944
73647	34467
73647	35066
73647	35125
73647	35487
73647	35688
73647	37101
73647	37118
73647	37136
73647	37829
73647	38159
73647	38468
73647	38502
73647	38606
73647	38831
73647	39193
73647	40607
73647	40701
73647	41228
73647	41363
73647	42316
73647	42792
73647	43683
73647	43911
73647	44534
73647	45011
73647	45389
73647	45942
73647	46016
73647	46066
73647	46269
73647	46934
73647	46999
73647	47132
73647	47245
73647	47663
73647	47690
73647	48194
73647	48415
73647	48669
73647	49421
73647	50637
73647	50674
73647	50840
73647	50945
73647	51014
73647	51055
73647	51065
73647	51452
73647	51562
73647	51617
73647	51887
73647	52228
73647	52421
73647	52658
73647	53487
73647	53741
73647	53775
73647	53791
73647	53806
73647	53880
73647	54178
73647	54862
73647	54888
73647	54979
73647	55056
73647	55437
73647	55884
73647	56156
73647	56293
73647	56299
73647	56456
73647	57178
73647	57600
73647	58328
73647	59400
73647	59446
73647	59473
73647	59728
73647	60067
73647	60450
73647	60587
73647	61228
73647	61330
73647	61795
73647	61847
73647	62131
73647	62217
73647	62795
73647	65130
73647	65285
73647	65568
73647	65889
73647	66108
73647	66800
73647	67123
73647	68724
73647	68811
73647	69454
73647	69510
73647	70690
73647	70838
73647	71613
73647	71679
73647	72188
73647	72972
73647	73147
73647	73524
73647	73647
73647	73664
73647	73706
73647	73904
73647	74724
73647	75027
73647	75988
73647	76029
73647	76044
73647	76911
73647	76939
73647	76949
73647	76955
73647	76989
73647	77308
73647	77620
73647	78521
73647	79967
73647	80222
73647	80627
73647	80799
73647	81662
73647	81723
73647	81760
73647	82770
73647	83043
73647	84430
73647	84761
73647	84877
73647	85085
73647	85802
73647	85822
73647	85864
73647	87165
73647	87532
73647	87782
73647	88889
73647	88971
73647	89351
73647	89540
73647	89688
73647	90487
73647	90579
73647	90758
73647	91392
73647	91575
73647	92288
73647	92538
73647	92541
73647	92709
73647	92822
73647	92945
73647	93740
73647	93858
73647	94448
73647	94733
73647	95573
73647	95607
73647	97087
73647	98553
73647	98787
73647	98795
73647	99115
73647	99790
73647	100082
73647	101355
73647	102388
73647	102741
73647	102934
73647	103074
73647	103180
73647	104019
73647	104100
73647	104572
73647	104657
73647	106773
73647	107051
73647	107086
73647	107287
73647	107341
73647	107592
73647	107705
73647	108214
60328	70103
70103	60328
16887	1074
16887	6479
16887	46016
16887	48275
16887	96901
96901	4035
96901	4750
96901	6089
96901	8536
96901	9412
96901	16887
96901	19747
96901	44388
96901	49959
96901	76737
96901	79711
96901	83259
96901	83824
96901	94716
96901	96507
96901	106218
13086	17190
13086	22117
13086	29578
13086	38807
13086	61171
13086	89062
13086	95778
13086	96887
13086	98474
13086	106610
96887	13086
96887	20358
96887	22117
96887	47088
96887	89961
96887	106610
106610	13086
106610	13192
106610	22117
106610	22757
106610	26970
106610	27249
106610	38807
106610	53121
106610	61171
106610	85962
106610	89062
106610	96887
62397	26885
62397	75100
75100	3483
75100	15936
75100	40111
75100	52868
75100	62397
75100	65575
75100	65811
75100	98723
1645	9619
9619	1645
9619	17700
9619	58199
9619	83338
9619	93931
75889	427
75889	5576
75889	6942
75889	8355
75889	11968
75889	12396
75889	20912
75889	27623
75889	30433
75889	30776
75889	33060
75889	37148
75889	50808
75889	52421
75889	55875
75889	57478
75889	59778
75889	64643
75889	67342
75889	71548
75889	80751
75889	98291
75889	101191
75889	107344
5576	6007
5576	7889
5576	19051
5576	20295
5576	40978
5576	49684
5576	51182
5576	57478
5576	61238
5576	73647
5576	75889
5576	77308
5576	96729
33410	616
33410	1498
33410	1764
33410	1930
33410	3483
33410	5869
33410	6911
33410	6960
33410	10765
33410	12552
33410	13026
33410	13189
33410	13443
33410	15584
33410	21718
33410	22461
33410	25346
33410	27244
33410	28452
33410	28901
33410	29745
33410	31225
33410	31315
33410	31432
33410	31437
33410	34081
33410	36600
33410	36673
33410	37431
33410	40649
33410	41346
33410	51257
33410	55346
33410	55347
33410	55680
33410	59003
33410	59037
33410	59127
33410	59244
33410	59283
33410	62534
33410	66863
33410	74451
33410	74785
33410	75495
33410	75916
33410	77994
33410	78454
33410	79518
33410	79761
33410	80788
33410	81679
33410	82583
33410	82609
33410	83401
33410	85057
33410	88215
33410	90536
33410	92386
33410	92678
33410	95379
33410	97744
33410	98384
33410	99008
33410	99033
33410	99227
33410	99428
33410	99536
33410	100508
33410	106876
97744	319
97744	31225
97744	33410
97744	38632
97744	39163
97744	44159
97744	46312
97744	46695
97744	47371
97744	52791
97744	56970
97744	65866
97744	81874
97744	83401
97744	94307
97744	97121
53969	5449
53969	8578
53969	10910
53969	15086
53969	18715
53969	18881
53969	22520
53969	22540
53969	32332
53969	32987
53969	33113
53969	52918
53969	54380
53969	56476
53969	56491
53969	62327
53969	72343
53969	77132
53969	87057
53969	87685
53969	91104
53969	92629
53969	94811
53969	95395
53969	99115
53969	101425
53969	101472
53969	105079
53969	105534
53969	105594
53969	106740
53969	107079
94811	15239
94811	27163
94811	30196
94811	31769
94811	33671
94811	52421
94811	53969
94811	69453
50807	8192
103884	33572
103884	53935
103884	96197
103884	96692
103884	99790
33572	12602
33572	53935
33572	62577
33572	70820
33572	96197
33572	96692
33572	99790
33572	103884
41416	880
41416	2289
41416	3582
41416	4295
41416	8986
41416	11816
41416	14900
41416	16350
41416	17933
41416	21286
41416	26130
41416	27372
41416	29072
41416	34619
41416	36848
41416	39005
41416	44882
41416	44985
41416	49669
41416	50989
41416	56153
41416	57213
41416	57274
41416	64517
41416	64930
41416	66073
41416	67108
41416	68566
41416	68784
41416	70989
41416	76112
41416	76143
41416	83259
41416	84495
41416	93716
41416	93718
41416	99491
41416	100327
41416	107928
76143	2716
76143	8986
76143	11816
76143	17933
76143	21286
76143	24261
76143	26457
76143	27372
76143	30563
76143	35797
76143	36252
76143	36848
76143	36887
76143	38981
76143	41416
76143	44882
76143	44944
76143	44985
76143	48594
76143	49669
76143	55138
76143	57274
76143	60537
76143	61531
76143	66606
76143	68566
76143	75378
76143	76466
76143	78851
76143	80421
76143	83876
76143	84495
76143	93716
76143	100206
76143	100327
76143	107910
76143	107949
76143	107956
55875	75889
55875	80751
80751	9829
80751	14364
80751	14916
80751	14917
80751	14954
80751	19127
80751	19896
80751	30142
80751	55875
80751	57942
80751	58039
80751	64969
80751	67531
80751	70728
80751	74250
80751	75889
80751	76875
80751	77088
80751	77912
80751	87253
80751	89222
80751	94448
80751	103443
80751	104944
33060	3351
33060	11968
33060	12366
33060	37675
33060	37913
33060	59316
33060	73333
33060	75889
33060	76328
33060	82865
33060	91966
96866	2139
96866	2716
96866	3526
96866	4230
96866	6121
96866	7591
96866	8810
96866	11559
96866	12915
96866	13540
96866	14502
96866	18654
96866	19822
96866	19891
96866	21385
96866	23154
96866	24205
96866	25029
96866	27649
96866	34770
96866	34964
96866	35888
96866	37298
96866	37913
96866	39620
96866	39976
96866	40008
96866	40271
96866	40494
96866	42316
96866	44205
96866	44753
96866	45501
96866	46016
96866	47236
96866	48307
96866	48594
96866	49559
96866	51419
96866	51728
96866	54127
96866	56193
96866	57195
96866	57846
96866	61084
96866	61537
96866	62113
96866	62217
96866	62258
96866	62859
96866	62958
96866	63126
96866	65268
96866	68754
96866	70961
96866	75966
96866	78851
96866	79145
96866	79179
96866	80663
96866	81626
96866	83876
96866	84612
96866	87756
96866	88748
96866	88808
96866	93278
96866	93922
96866	95776
96866	97254
96866	97721
96866	97788
96866	100206
96866	101355
96866	102554
96866	103807
96866	103819
96866	105046
96866	105312
96866	106876
96866	107324
103819	96866
96821	21442
21442	5800
21442	8939
21442	21027
21442	26885
21442	31033
21442	37399
21442	39026
21442	40760
21442	50858
21442	64465
21442	70112
21442	76872
21442	96821
21442	102440
21442	102581
21442	103570
105108	3249
105108	6301
105108	11719
105108	16479
105108	26492
105108	32021
105108	37470
105108	42927
105108	44786
105108	50526
105108	66226
105108	72149
105108	77024
105108	83562
105108	85890
105108	93741
105108	95441
105108	104026
105108	104947
83562	4341
83562	4750
83562	11503
83562	12012
83562	23923
83562	26492
83562	32021
83562	33981
83562	34453
83562	37969
83562	50143
83562	50891
83562	52726
83562	60518
83562	62832
83562	63865
83562	64531
83562	70896
83562	77024
83562	78701
83562	86159
83562	87160
83562	93741
83562	95441
83562	101627
83562	104026
83562	105108
35386	608
35386	12765
35386	13356
35386	13719
35386	14047
35386	24205
35386	25781
35386	30546
35386	31791
35386	38080
35386	51384
35386	58435
35386	61625
35386	72438
35386	74214
35386	76056
35386	76418
35386	78446
35386	80496
35386	95796
35386	99423
35386	99879
35386	106359
51384	24205
51384	35386
51384	58435
51384	74214
58435	24205
58435	35386
58435	51384
58435	74214
74214	13719
74214	24205
74214	25781
74214	30546
74214	35386
74214	51384
74214	58435
74214	72144
74214	78192
74214	99879
74214	102646
67360	7051
67360	34876
67360	40831
67360	68298
67360	86764
67360	92067
92067	40831
92067	67360
92067	68298
92067	86764
40831	616
40831	4539
40831	7770
40831	10538
40831	15439
40831	15536
40831	16108
40831	19388
40831	22757
40831	37449
40831	40820
40831	51131
40831	63958
40831	65562
40831	67360
40831	68298
40831	79026
40831	80791
40831	80883
40831	84430
40831	85802
40831	86764
40831	92034
40831	92067
40831	93429
40831	95953
40831	98978
40831	99536
40831	101067
68298	15536
68298	19882
68298	34565
68298	40831
68298	49385
68298	67360
68298	86764
68298	92034
68298	92067
36767	2038
36767	15164
36767	16029
36767	16789
36767	19277
36767	36848
36767	39154
36767	46155
36767	49785
36767	57420
36767	84356
36767	91397
36767	102933
19277	3638
19277	32135
19277	32494
19277	34951
19277	36054
19277	36482
19277	36767
19277	39154
19277	46915
19277	55266
19277	56262
19277	91397
19277	102933
19277	103458
39154	19277
39154	36767
39154	91397
39154	102933
91397	19277
91397	36767
91397	39154
91397	45810
91397	82614
91397	102933
102933	1172
102933	1779
102933	2716
102933	3894
102933	11460
102933	12935
102933	19277
102933	36767
102933	39154
102933	42488
102933	45335
102933	46016
102933	46066
102933	46443
102933	47149
102933	49582
102933	52658
102933	60518
102933	91397
102933	103049
27024	6490
27024	10668
27024	24031
27024	31851
27024	34948
27024	35574
27024	39909
27024	40435
27024	40634
27024	41266
27024	48528
27024	50327
27024	60010
27024	67869
27024	73350
27024	73992
27024	79697
27024	83984
27024	84490
27024	89615
27024	89932
27024	91165
27024	97347
27024	106533
27024	107436
83984	1199
83984	5484
83984	5553
83984	9131
83984	10436
83984	10912
83984	12099
83984	16020
83984	20480
83984	22392
83984	23001
83984	27024
83984	33852
83984	38872
83984	40371
83984	45028
83984	46444
83984	46923
83984	47236
83984	47340
83984	48528
83984	65750
83984	66947
83984	71932
83984	75198
83984	75443
83984	75787
83984	76497
83984	77139
83984	82762
83984	85189
83984	85565
83984	89340
83984	107677
83984	107907
25922	4853
25922	7004
25922	9904
25922	9991
25922	18695
25922	21570
25922	23817
25922	27537
25922	39026
25922	39109
25922	44882
25922	52031
25922	60040
25922	61846
25922	63545
25922	64434
25922	64605
25922	66664
25922	77249
25922	77254
25922	78088
25922	78797
25922	85663
25922	101598
25922	105429
25922	106626
74641	58629
7338	8266
7338	14233
7338	34925
7338	41190
7338	58782
7338	66972
7338	76332
14233	4175
14233	7338
14233	33495
14233	34925
14233	44375
32916	51883
32916	96545
32916	102741
51883	32916
51883	96545
51883	102741
96545	32916
96545	51883
96545	102741
53856	4128
53856	6505
53856	13274
53856	15263
53856	16426
53856	21214
53856	25108
53856	25867
53856	28282
53856	30437
53856	37399
53856	37482
53856	38010
53856	43077
53856	44685
53856	45178
53856	45411
53856	48139
53856	48643
53856	49917
53856	50287
53856	57702
53856	65546
53856	66272
53856	68145
53856	69920
53856	72353
53856	77634
53856	78457
53856	78606
53856	79087
53856	84238
53856	85655
53856	86241
53856	87773
53856	88363
53856	89749
53856	92993
53856	93580
53856	94195
53856	96801
53856	100009
53856	100166
53856	103313
53856	103439
53856	106576
39556	1239
39556	28938
39556	49159
39556	59321
39556	66337
39556	71998
39556	88611
39556	89961
39556	99883
39556	100020
39556	102913
71998	39556
71998	69638
71998	75695
71998	89961
17933	1779
17933	2289
17933	3221
17933	4295
17933	6292
17933	9612
17933	12337
17933	12658
17933	13045
17933	14900
17933	15053
17933	15439
17933	18118
17933	21277
17933	23411
17933	23423
17933	27943
17933	28953
17933	29350
17933	31459
17933	33626
